Stock,Date,Actual,Predicted
IT_TCS,2024-06-11,3791.0107421875,3618.6514
IT_TCS,2024-06-12,3770.8850097656245,3622.6294
IT_TCS,2024-06-13,3816.647216796875,3627.269
IT_TCS,2024-06-14,3771.2788085937505,3633.539
IT_TCS,2024-06-18,3754.59765625,3639.264
IT_TCS,2024-06-19,3741.4099121093745,3643.6545
IT_TCS,2024-06-20,3727.1889648437495,3646.3318
IT_TCS,2024-06-21,3750.3164062499995,3647.0999
IT_TCS,2024-06-24,3756.2705078125,3647.1526
IT_TCS,2024-06-25,3777.576904296875,3646.9534
IT_TCS,2024-06-26,3794.701416015625,3647.3545
IT_TCS,2024-06-27,3871.759521484375,3648.8477
IT_TCS,2024-06-28,3842.235107421875,3653.7117
IT_TCS,2024-07-01,3915.111083984375,3660.107
IT_TCS,2024-07-02,3953.6889648437495,3669.737
IT_TCS,2024-07-03,3902.366455078125,3682.7563
IT_TCS,2024-07-04,3957.1826171874995,3696.1418
IT_TCS,2024-07-05,3948.177978515625,3710.8872
IT_TCS,2024-07-08,3929.872802734375,3725.765
IT_TCS,2024-07-09,3922.2951660156255,3739.4863
IT_TCS,2024-07-10,3847.1560058593745,3751.4607
IT_TCS,2024-07-11,3861.475341796875,3759.1396
IT_TCS,2024-07-12,4117.59765625,3763.6218
IT_TCS,2024-07-15,4103.08154296875,3773.9912
IT_TCS,2024-07-16,4112.185546875,3788.5127
IT_TCS,2024-07-18,4247.11083984375,3806.0144
IT_TCS,2024-07-19,4244.00341796875,3829.4316
IT_TCS,2024-07-22,4229.158203125,3856.4014
IT_TCS,2024-07-23,4243.9541015625,3884.3787
IT_TCS,2024-07-24,4247.80126953125,3912.2827
IT_TCS,2024-07-25,4263.83056640625,3939.022
IT_TCS,2024-07-26,4328.2939453125,3964.2688
IT_TCS,2024-07-29,4321.63525390625,3989.4778
IT_TCS,2024-07-30,4306.09912109375,4013.578
IT_TCS,2024-07-31,4325.82763671875,4035.4277
IT_TCS,2024-08-01,4337.41796875,4055.3574
IT_TCS,2024-08-02,4224.916015625,4073.5002
IT_TCS,2024-08-05,4098.65380859375,4086.0515
IT_TCS,2024-08-06,4114.58447265625,4089.7153
IT_TCS,2024-08-07,4143.4375,4086.8972
IT_TCS,2024-08-08,4115.916015625,4080.3977
IT_TCS,2024-08-09,4171.353515625,4070.794
IT_TCS,2024-08-12,4138.70263671875,4061.2297
IT_TCS,2024-08-13,4139.9853515625,4051.3
IT_TCS,2024-08-14,4236.951171875,4041.6223
IT_TCS,2024-08-16,4356.11083984375,4035.7131
IT_TCS,2024-08-19,4429.05712890625,4036.9304
IT_TCS,2024-08-20,4461.9052734375,4046.044
IT_TCS,2024-08-21,4489.72265625,4061.852
IT_TCS,2024-08-22,4440.89453125,4082.83
IT_TCS,2024-08-23,4403.3115234375,4105.0854
IT_TCS,2024-08-26,4441.33837890625,4125.8726
IT_TCS,2024-08-27,4436.1103515625,4145.658
IT_TCS,2024-08-28,4444.88916015625,4163.679
IT_TCS,2024-08-29,4450.5615234375,4179.9194
IT_TCS,2024-08-30,4491.94189453125,4194.3965
IT_TCS,2024-09-02,4459.68603515625,4208.36
IT_TCS,2024-09-03,4451.10400390625,4220.4937
IT_TCS,2024-09-04,4418.45361328125,4230.5225
IT_TCS,2024-09-05,4415.19873046875,4237.5635
IT_TCS,2024-09-06,4396.2587890625,4241.982
IT_TCS,2024-09-09,4389.15625,4243.7173
IT_TCS,2024-09-10,4446.6650390625,4243.2036
IT_TCS,2024-09-11,4418.5517578125,4242.9365
IT_TCS,2024-09-12,4456.3818359375,4242.166
IT_TCS,2024-09-13,4461.21484375,4242.3037
IT_TCS,2024-09-16,4451.9921875,4243.37
IT_TCS,2024-09-17,4444.4951171875,4244.8345
IT_TCS,2024-09-18,4287.16015625,4246.277
IT_TCS,2024-09-19,4237.83837890625,4242.5967
IT_TCS,2024-09-20,4226.7412109375,4233.343
IT_TCS,2024-09-23,4210.56396484375,4219.7837
IT_TCS,2024-09-24,4213.32568359375,4203.0625
IT_TCS,2024-09-25,4216.72900390625,4184.83
IT_TCS,2024-09-26,4234.23828125,4166.4453
IT_TCS,2024-09-27,4250.21826171875,4149.3706
IT_TCS,2024-09-30,4210.56396484375,4134.5874
IT_TCS,2024-10-01,4229.70068359375,4120.902
IT_TCS,2024-10-03,4175.298828125,4109.1143
IT_TCS,2024-10-04,4194.53466796875,4097.4336
IT_TCS,2024-10-07,4214.8544921875,4086.7605
IT_TCS,2024-10-08,4195.52099609375,4077.8794
IT_TCS,2024-10-09,4195.224609375,4070.0745
IT_TCS,2024-10-10,4170.021484375,4063.3066
IT_TCS,2024-10-11,4092.883056640625,4056.7122
IT_TCS,2024-10-14,4080.5034179687505,4047.92
IT_TCS,2024-10-15,4060.92236328125,4037.2256
IT_TCS,2024-10-16,4039.3693847656245,4024.8254
IT_TCS,2024-10-17,4053.228515625,4010.918
IT_TCS,2024-10-18,4077.0097656250005,3996.8816
IT_TCS,2024-10-21,4034.2924804687505,3984.151
IT_TCS,2024-10-22,3970.660888671875,3971.6174
IT_TCS,2024-10-23,4020.844482421875,3957.6055
IT_TCS,2024-10-24,4002.69921875,3944.5198
IT_TCS,2024-10-25,4012.24169921875,3932.1196
IT_TCS,2024-10-28,4045.1696777343745,3921.0256
IT_TCS,2024-10-29,4029.7438964843755,3912.4294
IT_TCS,2024-10-30,4039.0388183593755,3905.5916
IT_TCS,2024-10-31,3924.1364746093745,3900.5876
IT_TCS,2024-11-01,3939.7102050781245,3893.3572
IT_TCS,2024-11-04,3919.88427734375,3884.9539
IT_TCS,2024-11-05,3927.004150390625,3875.2878
IT_TCS,2024-11-06,4093.42431640625,3865.2554
IT_TCS,2024-11-07,4104.548828125,3860.8223
IT_TCS,2024-11-08,4100.69287109375,3861.5012
IT_TCS,2024-11-11,4151.8154296875,3865.951
IT_TCS,2024-11-12,4150.529296875,3874.6248
IT_TCS,2024-11-13,4104.0048828125,3886.031
IT_TCS,2024-11-14,4099.60498046875,3897.3801
IT_TCS,2024-11-18,3974.616455078125,3907.853
IT_TCS,2024-11-19,3994.4423828125,3913.0442
IT_TCS,2024-11-21,4027.37060546875,3914.414
IT_TCS,2024-11-22,4197.203125,3913.9402
IT_TCS,2024-11-25,4266.91552734375,3917.8052
IT_TCS,2024-11-26,4304.095703125,3927.5066
IT_TCS,2024-11-27,4284.17041015625,3942.6775
IT_TCS,2024-11-28,4197.4990234375,3960.7502
IT_TCS,2024-11-29,4223.15966796875,3977.3044
IT_TCS,2024-12-02,4228.89501953125,3992.5527
IT_TCS,2024-12-03,4254.70361328125,4006.2947
IT_TCS,2024-12-04,4305.77685546875,4019.178
IT_TCS,2024-12-05,4414.20166015625,4032.624
IT_TCS,2024-12-06,4395.859375,4049.5981
IT_TCS,2024-12-09,4402.43505859375,4068.1985
IT_TCS,2024-12-10,4383.05419921875,4087.4863
IT_TCS,2024-12-11,4378.01123046875,4105.845
IT_TCS,2024-12-12,4405.20361328125,4122.52
IT_TCS,2024-12-13,4423.9423828125,4138.0913
IT_TCS,2024-12-16,4365.89794921875,4152.866
IT_TCS,2024-12-17,4280.166015625,4164.677
IT_TCS,2024-12-18,4299.2998046875,4171.0
IT_TCS,2024-12-19,4224.19775390625,4173.446
IT_TCS,2024-12-20,4123.73193359375,4170.5737
IT_TCS,2024-12-23,4111.8662109375,4160.61
IT_TCS,2024-12-24,4132.82958984375,4145.2783
IT_TCS,2024-12-26,4122.5458984375,4127.3135
IT_TCS,2024-12-27,4118.34326171875,4107.9917
IT_TCS,2024-12-30,4112.36083984375,4088.4639
IT_TCS,2024-12-31,4049.075439453125,4069.4875
IT_TCS,2025-01-01,4066.528564453125,4049.6995
IT_TCS,2025-01-02,4129.12158203125,4030.5588
IT_TCS,2025-01-03,4054.118408203125,4014.7039
IT_TCS,2025-01-06,4049.2731933593745,3999.639
IT_TCS,2025-01-07,3983.318115234375,3985.4595
IT_TCS,2025-01-08,4062.523681640625,3970.261
IT_TCS,2025-01-09,3993.750244140625,3957.2827
IT_TCS,2025-01-10,4218.017578125,3944.3357
IT_TCS,2025-01-13,4243.18359375,3939.099
IT_TCS,2025-01-14,4185.78125,3941.0542
IT_TCS,2025-01-15,4202.14697265625,3946.5312
IT_TCS,2025-01-16,4159.330078125,3954.7024
IT_TCS,2025-01-17,4087.964599609375,3962.9812
IT_TCS,2025-01-20,4041.87451171875,3968.4421
IT_TCS,2025-01-21,4000.2941894531255,3969.7986
IT_TCS,2025-01-22,4119.98046875,3966.505
IT_TCS,2025-01-23,4108.9287109375,3963.678
IT_TCS,2025-01-24,4115.767578125,3961.272
IT_TCS,2025-01-27,4029.335693359375,3959.6462
IT_TCS,2025-01-28,4004.704833984375,3955.9363
IT_TCS,2025-01-29,4063.680419921875,3949.861
IT_TCS,2025-01-30,4063.92822265625,3944.0925
IT_TCS,2025-01-31,4076.16943359375,3938.9292
IT_TCS,2025-02-01,4037.265380859375,3934.897
IT_TCS,2025-02-03,4032.804931640625,3930.6553
IT_TCS,2025-02-04,4070.866455078125,3926.2039
IT_TCS,2025-02-05,4055.057373046875,3922.9683
IT_TCS,2025-02-06,4046.78076171875,3920.319
IT_TCS,2025-02-07,3993.900634765625,3917.9216
IT_TCS,2025-02-10,4001.38427734375,3914.0422
IT_TCS,2025-02-11,3928.6311035156245,3909.3164
IT_TCS,2025-02-12,3915.348876953125,3901.754
IT_TCS,2025-02-13,3875.701416015625,3891.8
IT_TCS,2025-02-14,3900.183837890625,3879.1301
IT_TCS,2025-02-17,3870.10107421875,3865.697
IT_TCS,2025-02-18,3839.076904296875,3851.351
IT_TCS,2025-02-19,3750.761962890625,3835.8992
IT_TCS,2025-02-20,3746.1032714843755,3817.3147
IT_TCS,2025-02-21,3752.645263671875,3796.8047
IT_TCS,2025-02-24,3643.2180175781245,3775.8674
IT_TCS,2025-02-25,3597.573486328125,3751.914
IT_TCS,2025-02-27,3580.7233886718755,3724.9749
IT_TCS,2025-02-28,3452.5624999999995,3696.2021
IT_TCS,2025-03-03,3462.2761230468755,3662.9668
IT_TCS,2025-03-04,3500.9326171875,3627.8027
IT_TCS,2025-03-05,3515.80029296875,3593.8943
IT_TCS,2025-03-06,3569.869873046875,3562.9412
IT_TCS,2025-03-07,3579.385009765625,3537.3457
IT_TCS,2025-03-10,3558.02490234375,3517.2358
IT_TCS,2025-03-11,3543.801513671875,3501.3135
IT_TCS,2025-03-12,3475.3100585937505,3488.5168
IT_TCS,2025-03-13,3480.117431640625,3476.0903
IT_TCS,2025-03-17,3466.885009765625,3464.2646
IT_TCS,2025-03-19,3466.29052734375,3452.7664
IT_TCS,2025-03-20,3531.75830078125,3441.8386
IT_TCS,2025-03-21,3546.576904296875,3433.8923
IT_TCS,2025-03-24,3596.978759765625,3429.1086
IT_TCS,2025-03-25,3625.525146484375,3428.593
IT_TCS,2025-03-26,3603.7685546875,3432.3054
IT_TCS,2025-03-27,3619.03271484375,3438.3108
IT_TCS,2025-03-28,3574.379638671875,3446.1448
IT_TCS,2025-04-01,3519.5173339843745,3453.4487
IT_TCS,2025-04-02,3512.7275390625,3458.0413
IT_TCS,2025-04-03,3373.16796875,3459.9756
IT_TCS,2025-04-04,3270.33203125,3455.146
IT_TCS,2025-04-07,3245.20556640625,3441.7473
IT_TCS,2025-04-08,3263.93896484375,3421.408
IT_TCS,2025-04-09,3217.997314453125,3397.341
IT_TCS,2025-04-11,3203.0302734375,3370.1575
IT_TCS,2025-04-15,3219.583251953125,3341.351
IT_TCS,2025-04-16,3244.9577636718755,3313.1465
IT_TCS,2025-04-17,3269.8364257812495,3287.5178
IT_TCS,2025-04-21,3292.336669921875,3265.8135
IT_TCS,2025-04-22,3285.199951171875,3248.7527
IT_TCS,2025-04-23,3382.931396484375,3235.634
IT_TCS,2025-04-24,3371.6318359375,3229.137
IT_TCS,2025-04-25,3417.623046875,3227.5771
IT_TCS,2025-04-28,3413.16259765625,3231.1758
IT_TCS,2025-04-29,3441.9072265625,3238.2717
IT_TCS,2025-04-30,3423.272705078125,3248.4846
IT_TCS,2025-05-02,3400.772705078125,3259.8945
IT_TCS,2025-05-05,3423.8674316406245,3270.8152
IT_TCS,2025-05-06,3429.517333984375,3281.5225
IT_TCS,2025-05-07,3414.74853515625,3291.7993
IT_TCS,2025-05-08,3418.5148925781245,3300.8489
IT_TCS,2025-05-09,3409.9909667968745,3308.7126
IT_TCS,2025-05-12,3588.5039062500005,3315.108
IT_TCS,2025-05-13,3484.0327148437505,3326.1025
IT_TCS,2025-05-14,3517.435791015625,3337.0796
IT_TCS,2025-05-15,3548.3608398437495,3348.5876
IT_TCS,2025-05-16,3529.9248046875,3361.0603
IT_TCS,2025-05-19,3487.7993164062505,3373.1956
IT_TCS,2025-05-20,3467.47998046875,3383.1404
IT_TCS,2025-05-21,3494.737548828125,3390.2483
IT_TCS,2025-05-22,3446.3674316406245,3395.787
IT_TCS,2025-05-23,3483.63623046875,3398.414
IT_TCS,2025-05-26,3506.13623046875,3399.9636
IT_TCS,2025-05-27,3467.876220703125,3401.529
IT_TCS,2025-05-28,3466.885009765625,3401.92
IT_TCS,2025-05-29,3467.28173828125,3401.3667
IT_TCS,2025-05-30,3432.88720703125,3400.1577
IT_TCS,2025-06-02,3419.4072265624995,3397.3928
IT_TCS,2025-06-03,3375.1999511718745,3393.0776
IT_TCS,2025-06-04,3380.89990234375,3386.2861
IT_TCS,2025-06-05,3371.1000976562495,3378.0276
IT_TCS,2025-06-06,3384.199951171875,3368.7124
IT_TCS,2025-06-09,3421.8999023437495,3359.4507
IT_TCS,2025-06-10,3462.89990234375,3351.9336
IT_TCS,2025-06-11,3471.89990234375,3347.5215
IT_TCS,2025-06-12,3434.1999511718745,3346.04
IT_TCS,2025-06-13,3445.699951171875,3345.574
IT_TCS,2025-06-16,3496.300048828125,3346.1172
IT_TCS,2025-06-17,3515.300048828125,3349.0022
IT_TCS,2025-06-18,3451.3999023437495,3354.2124
IT_TCS,2025-06-19,3424.0000000000005,3358.8457
IT_TCS,2025-06-20,3435.699951171875,3361.751
IT_TCS,2025-06-23,3393.6000976562495,3363.4795
IT_TCS,2025-06-24,3390.39990234375,3362.845
